"main_production_country","main_production_company","main_producer_name","editor_name","main_director_name","main_actor3_name","main_actor2_name","main_actor1_name","title","imdb_id","imdb_url","imdb_score","budget_in_millions","month_of_release","year_of_release","duration_in_hours","main_lang","total_number_languages","genre_action","genre_adventure","genre_animation","genre_biography","genre_comedy","genre_crime","genre_documentary","genre_drama","genre_family","genre_fantasy","genre_filmnoir","genre_history","genre_horror","genre_music","genre_musical","genre_mystery","genre_realitytv","genre_romance","genre_scifi","genre_shortfilm","genre_sport","genre_thriller","genre_war","genre_western","main_actor1_is_female","main_actor2_is_female","main_actor3_is_female","total_number_of_actors","main_director_is_female","total_number_of_directors","total_number_of_producers","total_number_of_production_companies","total_number_of_production_countries","genre_count","actor1_avg_score","actor1_tier","actor2_avg_score","actor2_tier","actor3_avg_score","actor3_tier","director_avg_score","director_tier","editor_avg_score","editor_tier","producer_avg_score","producer_tier","production_company_avg_score","production_company_tier","main_lang_category","seasons","Continent"
"India","Fox Searchlight Pictures","Shah Rukh Khan","Deepa Bhatia","Karan Johar","Jimmy Shergill","Kajol","Shah Rukh Khan","My Name Is Khan","tt1188996","http://www.imdb.com/title/tt1188996/",7.8,22,2,2010,2.416666667,"اردو",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,13,0,1,3,3,2,3,7.06,"Medium",7.5,"Medium",7.8,"Medium",7.7,"Medium",7.8,"Medium",7.25,"Medium",7.08787878787879,"Medium","Others","Winter","AS"
"India","PFH Entertainment","Vivek Singhania","none","Arjun Sablok","Esha Deol","Hrithik Roshan","Saif Ali Khan","Na Tum Jaano Na Hum","tt0248216","http://www.imdb.com/title/tt0248216/",5.2,0.35,5,2002,2.516666667,"English",2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,1,2,1,3,7,"Medium",6.9,"Medium",5.2,"Lower",5.2,"Lower",6.3874109263658,"Medium",5.2,"Lower",5.2,"Lower","English","Spring","AS"
"India","Yash Raj Films","none","none","Kunal Kohli","Rishi Kapoor","Aamir Khan","Kajol","Fanaa","tt0439662","http://www.imdb.com/title/tt0439662/",7.2,5.3,5,2006,2.8,"हिन्दी",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,16,0,1,0,1,1,3,7.5,"Medium",8.06,"Top",7,"Medium",7.2,"Medium",6.3874109263658,"Medium",6.42327868852459,"Medium",6.7,"Medium","Others","Spring","AS"
"India","Excel Entertainment","none","none","Farhan Akhtar","Amitabh Bachchan","Preity Zinta","Hrithik Roshan","Lakshya","tt0323013","http://www.imdb.com/title/tt0323013/",7.9,0.483719,6,2004,3.1,"English",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,21,0,1,0,1,1,3,6.9,"Medium",7.9,"Medium",7.45,"Medium",7.9,"Medium",6.3874109263658,"Medium",6.42327868852459,"Medium",7.65,"Medium","English","Summer","AS"
"India","UTV Motion Pictures","Madhur Bhandarkar","none","Madhur Bhandarkar","Mugdha Godse","Kangana Ranaut","Priyanka Chopra","Fashion","tt0964516","http://www.imdb.com/title/tt0964516/",6.9,5,10,2008,2.966666667,"हिन्दी",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,8,0,1,1,2,1,2,7.46666666666667,"Medium",6.9,"Medium",6.9,"Medium",6.9,"Medium",6.3874109263658,"Medium",6.9,"Medium",7.7,"Medium","Others","Fall","AS"
"India","none","none","none","Karan Johar","Rahul Khanna","Konkona Sen Sharma","Ranbir Kapoor","Wake Up Sid","tt1324059","http://www.imdb.com/title/tt1324059/",7.6,3,10,2009,2.3,"हिन्दी",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,2,0,0,1,3,7.4,"Medium",7.6,"Medium",7.6,"Medium",7.7,"Medium",6.3874109263658,"Medium",6.42327868852459,"Medium",6.48148148148148,"Medium","Others","Fall","AS"
"India","Red Chillies Entertainment","Shah Rukh Khan","Shirish Kunder","Farah Khan","Arjun Rampal","Deepika Padukone","Shah Rukh Khan","Om Shanti Om","tt1024943","http://www.imdb.com/title/tt1024943/",6.7,9.1,11,2007,2.833333333,"हिन्दी",1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,1,1,2,1,1,3,7.06,"Medium",5.9,"Lower",6.95,"Medium",6.7,"Medium",6.7,"Medium",7.25,"Medium",6.35,"Medium","Others","Fall","AS"
"India","White Feather Films","none","none","Apoorva Lakhia","Sunil Shetty","Sanjay Dutt","Amitabh Bachchan","Shootout at Lokhandwala","tt0811066","http://www.imdb.com/title/tt0811066/",7,11,5,2007,2.5,"हिन्दी",1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1,1,3,7.45,"Medium",7.2,"Medium",7,"Medium",7,"Medium",6.3874109263658,"Medium",6.42327868852459,"Medium",7,"Medium","Others","Spring","AS"
"India","Tips Industries","none","none","Aziz Mirza","Juhi Chawla","Vidya Balan","Shahid Kapoor","Kismat Konnection","tt1105733","http://www.imdb.com/title/tt1105733/",5.1,4.18,7,2008,2.55,"हिन्दी",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,11,0,1,0,1,1,3,6.55,"Medium",6.25,"Medium",5.1,"Lower",5.1,"Lower",6.3874109263658,"Medium",6.42327868852459,"Medium",5.1,"Lower","Others","Summer","AS"
"India","Yash Raj Films","Aditya Chopra","Rameshwar S. Bhagat","Sanjay Gadhvi","Uday Chopra","John Abraham","Abhishek Bachchan","Dhoom","tt0422091","http://www.imdb.com/title/tt0422091/",6.6,1.5,8,2004,2.066666667,"English",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,1,1,1,2,6.6,"Medium",6.6,"Medium",6.6,"Medium",6.6,"Medium",6.6,"Medium",6.45,"Medium",6.7,"Medium","English","Summer","AS"
"Ireland","UK Film Council","Alan Moloney","Lucia Zucchetti","John Crowley","Kelly Macdonald","Colm Meaney","Colin Farrell","Intermission","tt0332658","http://www.imdb.com/title/tt0332658/",6.9,5,8,2003,1.75,"English",1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,3,6,2,3,6.74117647058824,"Medium",6.5,"Medium",6.66666666666667,"Medium",6.9,"Medium",7.15,"Medium",6.9,"Medium",6.5,"Medium","English","Summer","EU"
"Ireland","Columbia Pictures","John Boorman","Ron Davis","John Boorman","Jamie Lee Curtis","Geoffrey Rush","Pierce Brosnan","The Tailor of Panama","tt0236784","http://www.imdb.com/title/tt0236784/",6.1,21,2,2001,1.816666667,"English",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14,0,1,1,2,2,2,6.40588235294118,"Medium",6.98571428571429,"Medium",6.47272727272727,"Medium",6.275,"Medium",6.1,"Medium",5.86666666666667,"Lower",6.61086956521739,"Medium","English","Winter","EU"
"Ireland","Irish Film Board","Stephen Woolley","Tony Lawson","Neil Jordan","Sam Riley","Gemma Arterton","Saoirse Ronan","Byzantium","tt1531901","http://www.imdb.com/title/tt1531901/",6.5,10,9,2012,1.966666667,"English",1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,23,0,1,5,6,3,3,6.45,"Medium",6.3,"Medium",6.3,"Medium",6.92857142857143,"Medium",7.18333333333333,"Medium",6.98,"Medium",6.15,"Medium","English","Fall","EU"
"Ireland","Don Bluth","none","Fiona Trayler","Gary Goldman","Barbara Cook","Gino Conforti","Jodi Benson","Thumbelina","tt0111419","http://www.imdb.com/title/tt0111419/",6.3,28,3,1994,1.45,"English",1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16,0,2,0,1,2,3,6.3,"Medium",6.3,"Medium",6.3,"Medium",6.63333333333333,"Medium",6.65,"Medium",6.42327868852459,"Medium",6.3,"Medium","English","Spring","EU"
"Ireland","World 2000 Entertainment","Jane Startz","Masahiro Hirakubo","Tommy OHaver","Cary Elwes","Hugh Dancy","Anne Hathaway","Ella Enchanted","tt0327679","http://www.imdb.com/title/tt0327679/",6.3,31,4,2004,1.6,"English",1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,1,2,2,2,3,6.48571428571429,"Medium",6.05,"Medium",6.94545454545455,"Medium",6.3,"Medium",6.96666666666667,"Medium",6.3,"Medium",6.3,"Medium","English","Spring","EU"
"Ireland","United Artists","Don Bluth","John K. Carr","Don Bluth","Judith Barsi","Dom DeLuise","Burt Reynolds","All Dogs Go to Heaven","tt0096787","http://www.imdb.com/title/tt0096787/",6.6,13.8,11,1989,1.483333333,"English",1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,3,3,3,3,3,6.3,"Medium",6.7,"Medium",6.6,"Medium",7.1,"Medium",6.6,"Medium",7.1,"Medium",7.22923076923077,"Medium","English","Fall","EU"
"Ireland","Geffen Pictures","Stephen Woolley","J. Patrick Duffner","Neil Jordan","Stephen Rea","Aidan Quinn","Liam Neeson","Michael Collins","tt0117039","http://www.imdb.com/title/tt0117039/",7.1,28,10,1996,2.2,"English",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,0,1,1,2,2,3,6.89411764705882,"Medium",6.45,"Medium",6.31428571428571,"Medium",6.92857142857143,"Medium",7.1,"Medium",6.98,"Medium",7.2,"Medium","English","Fall","EU"
"Ireland","Lions Gate Films","Ed Guiney","none","Billy OBrien","Marcel Iureș","Sean Harris","Essie Davis","Isolation","tt0446719","http://www.imdb.com/title/tt0446719/",5.7,5,9,2005,1.583333333,"English",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,7,0,1,3,6,2,3,6.43333333333333,"Medium",5.7,"Lower",5.8,"Lower",5.7,"Lower",6.3874109263658,"Medium",5.7,"Lower",6.61578947368421,"Medium","English","Fall","EU"
"Ireland","Jerry Bruckheimer Films","Jerry Bruckheimer","Conrad Buff IV","Antoine Fuqua","Keira Knightley","Ioan Gruffudd","Clive Owen","King Arthur","tt0349683","http://www.imdb.com/title/tt0349683/",6.3,120,7,2004,2.1,"English",5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,1,1,4,3,3,6.73076923076923,"Medium",5.71666666666667,"Lower",6.98,"Medium",6.8,"Medium",6.77333333333333,"Medium",6.77916666666667,"Medium",6.45,"Medium","English","Summer","EU"
"Ireland","The Zanuck Company","Roger Birnbaum","Thom Noble","Rob Bowman","Izabella Scorupco","Matthew McConaughey","Christian Bale","Reign of Fire","tt0253556","http://www.imdb.com/title/tt0253556/",6.2,60,7,2002,1.683333333,"English",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,4,5,3,3,7.61875,"Medium",6.87692307692308,"Medium",6.7,"Medium",6.55,"Medium",6.62,"Medium",6.10833333333333,"Medium",6.575,"Medium","English","Summer","EU"
"Ireland","DreamWorks","Letty Aronson","Alisa Lepselter","Woody Allen","Emily Mortimer","Scarlett Johansson","Jonathan Rhys Meyers","Match Point","tt0416320","http://www.imdb.com/title/tt0416320/",7.7,15,10,2005,2.066666667,"English",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,30,0,1,4,1,5,2,6.94,"Medium",7.03846153846154,"Medium",7.46666666666667,"Medium",7.24,"Medium",7.23333333333333,"Medium",7.23333333333333,"Medium",6.65714285714286,"Medium","English","Fall","EU"
"Ireland","Irish Film Board","Ken Halsband","Steven Soderbergh","Steven Soderbergh","Michael Fassbender","Ewan McGregor","Gina Carano","Haywire","tt1506999","http://www.imdb.com/title/tt1506999/",5.8,23,11,2011,1.55,"English",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,14,0,1,2,2,2,2,5.8,"Lower",6.78421052631579,"Medium",6.9,"Medium",6.6,"Medium",6.55,"Medium",5.8,"Lower",6.15,"Medium","English","Fall","EU"
"Ireland","Paramount Pictures","Jean-Jacques Annaud","Noëlle Boisson","Jean-Jacques Annaud","Ed Harris","Rachel Weisz","Jude Law","Enemy at the Gates","tt0215750","http://www.imdb.com/title/tt0215750/",7.6,70,3,2001,2.183333333,"Deutsch",3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,0,1,2,8,4,3,7.01333333333333,"Medium",6.84166666666667,"Medium",7.11538461538461,"Medium",7.6,"Medium",7.6,"Medium",7.6,"Medium",6.84390243902439,"Medium","Deutsch","Spring","EU"
"Israel","Cannon Group","Yoram Globus","Henry Richardson","Andrei Konchalovsky","Rebecca De Mornay","Eric Roberts","Jon Voight","Runaway Train","tt0089941","http://www.imdb.com/title/tt0089941/",7.3,9,11,1985,1.85,"English",1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,1,2,3,2,3,6.63846153846154,"Medium",7.3,"Medium",7.08,"Medium",6.75,"Medium",7.3,"Medium",5.8,"Lower",5.8,"Lower","English","Fall","AS"
"Italy","Gravier Productions","none","none","Woody Allen","Jesse Eisenberg","Woody Allen","Ellen Page","To Rome with Love","tt1859650","http://www.imdb.com/title/tt1859650/",6.3,17,4,2012,1.85,"Italiano",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,17,0,1,0,4,3,2,7.26666666666667,"Medium",7.12857142857143,"Medium",6.9125,"Medium",7.24,"Medium",6.3874109263658,"Medium",6.42327868852459,"Medium",7,"Medium","Others","Spring","EU"
"Italy","Eon Productions","Barbara Broccoli","Stuart Baird","Martin Campbell","Mads Mikkelsen","Eva Green","Daniel Craig","Casino Royale","tt0381061","http://www.imdb.com/title/tt0381061/",8,150,11,2006,2.4,"English",2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,79,0,1,2,3,5,3,7.04166666666667,"Medium",7.1,"Medium",7.2,"Medium",6.5625,"Medium",6.85,"Medium",6.94285714285714,"Medium",6.7,"Medium","English","Fall","EU"
"Italy","Myriad Pictures","Dario Argento","Walter Fasano","Dario Argento","Adam James","Cristian Solimeno","Asia Argento","La terza madre","tt0804507","http://www.imdb.com/title/tt0804507/",5.2,3.5,9,2007,1.7,"English",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,1,4,5,2,1,5.2,"Lower",5.2,"Lower",5.2,"Lower",6.36666666666667,"Medium",5.2,"Lower",5.7,"Lower",5.2,"Lower","English","Fall","EU"
"Italy","Surreel","none","Fabio Nunziata","Abel Ferrara","Matthew Modine","Bob Hoskins","Willem Dafoe","Go Go Tales","tt0393329","http://www.imdb.com/title/tt0393329/",5.8,4,5,2007,1.6,"English",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,3,2,2,7.05,"Medium",6.74,"Medium",6.68333333333333,"Medium",6.63333333333333,"Medium",5.8,"Lower",6.42327868852459,"Medium",5.8,"Lower","English","Spring","EU"
"Italy","Rai Cinema","none","none","Marco Risi","Michele Riondino","Valentina Lodovini","Libero De Rienzo","Fortapàsc","tt1272011","http://www.imdb.com/title/tt1272011/",7.2,4.8,3,2009,1.8,"Italiano",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,1,0,3,1,3,7.2,"Medium",7.2,"Medium",7.2,"Medium",7.2,"Medium",6.3874109263658,"Medium",6.42327868852459,"Medium",7.2,"Medium","Others","Spring","EU"
"Italy","Fandango","none","none","Ferzan Ozpetek","Alessandro Preziosi","Riccardo Scamarcio","Nicole Grimaudo","Mine vaganti","tt1405810","http://www.imdb.com/title/tt1405810/",7.2,7,2,2010,1.833333333,"Italiano",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,16,0,1,0,1,1,3,7.2,"Medium",6.4,"Medium",7.2,"Medium",7.2,"Medium",6.3874109263658,"Medium",6.42327868852459,"Medium",7.2,"Medium","Others","Winter","EU"
"Italy","Filmstudio","none","Agnès Guillemot","Jean-Luc Godard","Akim Tamiroff","Anna Karina","Eddie Constantine","Alphaville, une étrange aventure de Lemmy Caution","tt0058898","http://www.imdb.com/title/tt0058898/",7.3,0.22,5,1965,1.666666667,"Français",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,10,0,1,0,3,2,3,7.3,"Medium",7.675,"Medium",7.4,"Medium",7.7,"Medium",7.66666666666667,"Medium",6.42327868852459,"Medium",7.3,"Medium","Français","Spring","EU"
"Italy","BBC Films","John Logan","Nicolas Gaster","Ralph Fiennes","Lubna Azabal","Ralph Fiennes","Gerard Butler","Coriolanus","tt1372686","http://www.imdb.com/title/tt1372686/",6.1,7.7,2,2011,2.05,"English",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,14,0,1,5,11,3,3,6.66363636363636,"Medium",6.99333333333333,"Medium",6.1,"Medium",6.1,"Medium",7.05,"Medium",6.8,"Medium",6.97647058823529,"Medium","English","Winter","EU"
"Italy","Cecchi Gori Group Tiger Cinematografica","Dario Argento","Franco Fraticelli","Michele Soavi","Feodor Chaliapin Jr.","Tomas Arana","Hugh Quarshie","La chiesa","tt0094860","http://www.imdb.com/title/tt0094860/",6.2,3.5,3,1989,1.7,"Magyar",4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,3,3,1,1,6.2,"Medium",6.2,"Medium",6.2,"Medium",6.2,"Medium",6.7,"Medium",5.7,"Lower",6.2,"Medium","Others","Spring","EU"
"Italy","Dino de Laurentiis Cinematografica","Dino De Laurentiis","Richard C. Meyer","Sergey Bondarchuk","Orson Welles","Christopher Plummer","Rod Steiger","Waterloo","tt0066549","http://www.imdb.com/title/tt0066549/",7.3,25,10,1970,2.133333333,"English",2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,1,2,2,3,7.875,"Medium",7.02142857142857,"Medium",7.6,"Medium",7.3,"Medium",7.3,"Medium",6.76666666666667,"Medium",7,"Medium","English","Fall","EU"
"Italy","Paramount Pictures","Martin Bregman","Dede Allen","Sidney Lumet","Jack Kehoe","John Randolph Jones","Al Pacino","Serpico","tt0070666","http://www.imdb.com/title/tt0070666/",7.8,3,12,1973,2.15,"English",3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,1,1,3,2,3,7.12352941176471,"Medium",7.8,"Medium",7.8,"Medium",7.525,"Medium",7.45,"Medium",6.8375,"Medium",6.84390243902439,"Medium","English","Winter","EU"
"Italy","Warner Bros.","Arnon Milchan","Nino Baragli","Sergio Leone","Elizabeth McGovern","James Woods","Robert De Niro","Once Upon a Time in America","tt0087843","http://www.imdb.com/title/tt0087843/",8.4,30,2,1984,3.816666667,"English",3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,1,1,2,2,2,7.06756756756757,"Medium",7.05714285714286,"Medium",8.4,"Top",8.7,"Top",8.55,"Top",6.62,"Medium",6.91,"Medium","English","Winter","EU"
"Italy","The Weinstein Company","Marc Platt","none","Rob Marshall","Marion Cotillard","Daniel Day-Lewis","Judi Dench","Nine","tt0875034","http://www.imdb.com/title/tt0875034/",5.9,80,12,2009,1.866666667,"English",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,14,0,1,1,2,2,3,6.86666666666667,"Medium",7.4,"Medium",6.3,"Medium",5.9,"Lower",6.3874109263658,"Medium",5.86666666666667,"Lower",6.77647058823529,"Medium","English","Winter","EU"
"Italy","The Rank Organisation","Augusto Caminito","Anthony Redman","Abel Ferrara","Laurence Fishburne","David Caruso","Christopher Walken","King of New York","tt0099939","http://www.imdb.com/title/tt0099939/",7,1,7,1990,1.716666667,"English",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,1,2,4,3,2,6.8,"Medium",6.8,"Medium",6.9,"Medium",6.63333333333333,"Medium",7.05,"Medium",7,"Medium",6.9,"Medium","English","Summer","EU"
"Italy","none","Achille Manzotti","none","George A. Romero","Ramy Zada","Harvey Keitel","Adrienne Barbeau","Due occhi diabolici","tt0100827","http://www.imdb.com/title/tt0100827/",6.1,9,1,1990,2,"English",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,2,1,0,2,1,6.1,"Medium",6.96666666666667,"Medium",6.1,"Medium",6.38333333333333,"Medium",6.3874109263658,"Medium",6.1,"Medium",6.48148148148148,"Medium","English","Winter","EU"
"Italy","Fox Searchlight Pictures","Arnon Milchan","none","Michael Hoffman","Kevin Kline","Calista Flockhart","Rupert Everett","A Midsummer Nights Dream","tt0140379","http://www.imdb.com/title/tt0140379/",6.5,11,4,1999,1.933333333,"English",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17,0,1,2,3,3,3,5.83333333333333,"Lower",6.5,"Medium",6.79090909090909,"Medium",6.6,"Medium",6.3874109263658,"Medium",6.62,"Medium",7.08787878787879,"Medium","English","Spring","EU"
"Italy","Medusa Film","none","none","Giuseppe Tornatore","Mélanie Thierry","Pruitt Taylor Vince","Tim Roth","La leggenda del pianista sulloceano","tt0120731","http://www.imdb.com/title/tt0120731/",8.1,9,10,1998,2.833333333,"English",2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,16,0,1,0,2,1,3,6.6,"Medium",8.1,"Top",6.8,"Medium",8.1,"Top",6.3874109263658,"Medium",6.42327868852459,"Medium",8.1,"Top","English","Fall","EU"
"Italy","Labrador Films","Salvatore Argento","none","Dario Argento","James Franciscus","Catherine Spaak","Karl Malden","Il gatto a nove code","tt0065761","http://www.imdb.com/title/tt0065761/",6.7,1,2,1971,1.833333333,"Italiano",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,20,0,1,1,3,3,2,7.725,"Medium",6.7,"Medium",6.4,"Medium",6.36666666666667,"Medium",6.3874109263658,"Medium",6.95,"Medium",6.7,"Medium","Others","Winter","EU"
"Italy","Metro-Goldwyn-Mayer (MGM)","Carlo Ponti","Norman Savage","David Lean","Geraldine Chaplin","Julie Christie","Omar Sharif","Doctor Zhivago","tt0059113","http://www.imdb.com/title/tt0059113/",8,11,12,1965,3.283333333,"English",2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,39,0,1,1,1,2,3,8,"Top",7.73333333333333,"Medium",8,"Top",7.9,"Medium",8,"Top",8,"Top",7.08253968253968,"Medium","English","Winter","EU"
"Italy","Casey Productions","Peter Katz","Graeme Clifford","Nicolas Roeg","Hilary Mason","Donald Sutherland","Julie Christie","Dont Look Now","tt0069995","http://www.imdb.com/title/tt0069995/",7.4,1.5,12,1973,1.833333333,"Italiano",2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,14,0,1,2,2,2,3,7.73333333333333,"Medium",6.54375,"Medium",7.4,"Medium",7.4,"Medium",7.13333333333333,"Medium",7.4,"Medium",7.4,"Medium","Others","Winter","EU"
"Italy","Paramount Pictures","Francis Ford Coppola","Walter Murch","Francis Ford Coppola","Andy García","Diane Keaton","Al Pacino","The Godfather: Part III","tt0099674","http://www.imdb.com/title/tt0099674/",7.6,54,12,1990,2.7,"English",4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,38,0,1,7,1,2,3,7.12352941176471,"Medium",7.46666666666667,"Medium",7.6,"Medium",7,"Medium",6.98571428571429,"Medium",7.1375,"Medium",6.84390243902439,"Medium","English","Winter","EU"
"Italy","Ponti-De Laurentiis Cinematografica","Dino De Laurentiis","Leo Cattozzo","King Vidor","Mel Ferrer","Henry Fonda","Audrey Hepburn","War and Peace","tt0049934","http://www.imdb.com/title/tt0049934/",6.8,6,8,1956,3.466666667,"English",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,20,0,1,1,1,2,3,7.3,"Medium",7.75714285714286,"Medium",6.8,"Medium",6.85,"Medium",6.8,"Medium",6.76666666666667,"Medium",6.8,"Medium","English","Summer","EU"
"Italy","Columbia Pictures","Brian Grazer","Daniel P. Hanley","Ron Howard","Ayelet Zurer","Ewan McGregor","Tom Hanks","Angels & Demons","tt0808151","http://www.imdb.com/title/tt0808151/",6.7,150,5,2009,2.3,"English",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,47,0,1,7,4,2,2,7.24074074074074,"Medium",6.78421052631579,"Medium",6.7,"Medium",6.84444444444444,"Medium",6.76363636363636,"Medium",6.39230769230769,"Medium",6.61086956521739,"Medium","English","Spring","EU"
"Italy","Warner Bros.","Jeremy Thomas","Gabriella Cristiani","Bernardo Bertolucci","Campbell Scott","John Malkovich","Debra Winger","The Sheltering Sky","tt0100594","http://www.imdb.com/title/tt0100594/",6.8,25,10,1990,2.3,"العربية",3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,0,1,1,1,2,3,7.23333333333333,"Medium",7.06363636363636,"Medium",6.93333333333333,"Medium",6.95,"Medium",7.3,"Medium",6.9,"Medium",6.91,"Medium","Others","Fall","EU"
"Jamaica","Walt Disney Pictures","Jerry Bruckheimer","Stephen E. Rivkin","Gore Verbinski","Keira Knightley","Orlando Bloom","Johnny Depp","Pirates of the Caribbean: Dead Mans Chest","tt0383574","http://www.imdb.com/title/tt0383574/",7.3,200,6,2006,2.516666667,"English",4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,1,3,3,4,3,7.05,"Medium",7.1,"Medium",6.98,"Medium",6.95555555555556,"Medium",7.2375,"Medium",6.77916666666667,"Medium",6.59444444444444,"Medium","English","Summer","NA"
"Jamaica","United Artists","Albert R. Broccoli","Peter R. Hunt","Terence Young","Joseph Wiseman","Ursula Andress","Sean Connery","Dr. No","tt0055928","http://www.imdb.com/title/tt0055928/",7.3,0.95,10,1962,1.833333333,"English",2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,1,2,2,2,3,6.805,"Medium",6.25,"Medium",7.3,"Medium",7.15,"Medium",7.55,"Medium",6.81666666666667,"Medium",7.22923076923077,"Medium","English","Fall","NA"
